id_usuario,fecha_compra,hora_compra,importe,descuento,importe_final,tienda
,2025-11-07,19:40:49,84.15,0.0,84.15,Donostia
,2025-06-03,12:08:14,171.37,0.0,171.37,Vitoria-Gasteiz
,2025-08-09,20:59:43,127.99,0.0,127.99,Bilbao
40306545B,2025-04-02,08:56:14,230.78,18.66,212.12,Donostia
,2025-04-06,16:15:19,152.18,0.0,152.18,Donostia
,2025-12-12,14:19:52,54.08,0.0,54.08,Donostia
,2025-08-30,14:36:14,273.61,0.0,273.61,Vitoria-Gasteiz
47077221Q,2025-12-11,13:59:18,243.23,0.0,243.23,Donostia
94596696L,2025-02-09,20:44:39,468.89,0.0,468.89,Vitoria-Gasteiz
,2025-12-25,08:57:56,131.59,0.0,131.59,Vitoria-Gasteiz
,2025-01-09,20:54:01,210.55,0.0,210.55,Bilbao
,2025-01-17,16:48:19,26.53,0.0,26.53,Donostia
,2025-11-13,14:05:51,203.05,0.0,203.05,Bilbao
,2025-01-30,12:39:56,147.13,0.0,147.13,Bilbao
81170832Z,2025-07-23,20:51:55,231.51,0.0,231.51,Donostia
44359939T,2025-10-27,09:57:02,144.34,10.89,133.45,Bilbao
,2025-07-10,20:24:52,116.44,0.0,116.44,Donostia
97589780K,2025-08-26,13:12:53,86.07,0.0,86.07,Vitoria-Gasteiz
16288862D,2025-06-13,19:06:32,233.65,0.0,233.65,Vitoria-Gasteiz
,2025-03-17,18:05:54,256.2,0.0,256.2,Donostia
10261478M,2025-09-25,14:06:53,5.51,0.0,5.51,Donostia
23769494Y,2025-11-12,14:05:27,340.48,0.0,340.48,Donostia
17020771N,2025-06-22,14:29:46,18.86,0.0,18.86,Vitoria-Gasteiz
,2025-06-13,19:10:16,224.04,0.0,224.04,Donostia
,2025-02-18,14:38:58,328.3,0.0,328.3,Vitoria-Gasteiz
,2025-04-09,14:12:24,57.56,0.0,57.56,Bilbao
88216913E,2025-12-01,20:12:06,140.59,0.0,140.59,Donostia
,2025-10-06,15:40:37,333.59,0.0,333.59,Vitoria-Gasteiz
58865745M,2025-11-11,15:28:45,115.6,4.88,110.72,Bilbao
,2025-08-08,19:28:59,405.82,0.0,405.82,Bilbao
87397477F,2025-11-09,11:54:33,28.23,0.0,28.23,Bilbao
,2025-04-07,18:43:39,441.66,0.0,441.66,Vitoria-Gasteiz
,2025-03-28,14:55:51,57.88,0.0,57.88,Donostia
79782014M,2025-05-21,14:29:21,327.73,31.27,296.46,Bilbao
,2025-12-07,14:43:26,34.69,0.0,34.69,Vitoria-Gasteiz
53489710J,2025-04-04,14:53:33,238.73,29.24,209.49,Donostia
30350288V,2025-04-01,15:25:19,304.7,0.0,304.7,Bilbao
,2025-08-27,11:02:39,87.35,0.0,87.35,Donostia
62682601B,2025-01-15,20:52:52,466.27,0.0,466.27,Donostia
81808008K,2025-11-20,13:03:32,483.16,0.0,483.16,Bilbao
,2025-01-30,11:41:45,165.15,0.0,165.15,Bilbao
92201790B,2025-06-08,09:52:44,499.61,0.0,499.61,Donostia
,2025-11-25,13:33:07,431.85,0.0,431.85,Bilbao
,2025-06-23,14:00:09,30.0,0.0,30.0,Vitoria-Gasteiz
,2025-11-07,09:33:41,321.45,0.0,321.45,Donostia
,2025-01-25,13:08:04,251.76,0.0,251.76,Donostia
,2025-08-28,14:34:59,264.69,0.0,264.69,Vitoria-Gasteiz
69200043N,2025-11-28,13:00:18,88.96,0.0,88.96,Vitoria-Gasteiz
,2025-10-11,13:23:23,437.47,0.0,437.47,Donostia
,2025-12-27,09:41:29,385.85,0.0,385.85,Bilbao
52665074L,2025-08-25,08:33:55,347.68,0.0,347.68,Vitoria-Gasteiz
88318096M,2025-04-23,19:57:00,232.1,9.16,222.94,Bilbao
74647153D,2025-10-16,19:23:15,268.67,31.33,237.34,Vitoria-Gasteiz
,2025-11-02,09:11:40,14.23,0.0,14.23,Donostia
89069167B,2025-04-27,19:55:21,17.9,0.0,17.9,Donostia
,2025-08-27,13:09:46,495.17,0.0,495.17,Donostia
56306346T,2025-10-21,13:03:04,153.27,0.0,153.27,Donostia
15056146R,2025-01-19,11:37:05,22.22,0.0,22.22,Bilbao
52358996W,2025-02-13,08:50:46,420.41,53.11,367.3,Donostia
32851084T,2025-03-28,14:03:58,241.92,27.76,214.16,Bilbao
,2025-03-08,20:29:15,105.57,0.0,105.57,Bilbao
99466249N,2025-01-13,14:18:43,370.06,0.0,370.06,Bilbao
,2025-12-28,19:30:56,290.83,0.0,290.83,Donostia
50974711H,2025-03-19,19:44:02,330.43,0.0,330.43,Donostia
,2025-02-03,16:55:40,494.1,0.0,494.1,Vitoria-Gasteiz
99366611X,2025-06-13,19:08:16,214.99,0.0,214.99,Donostia
,2025-09-03,14:52:18,19.3,0.0,19.3,Vitoria-Gasteiz
58607477G,2025-05-06,13:57:58,5.6,0.0,5.6,Vitoria-Gasteiz
47991743N,2025-11-06,17:34:44,86.63,0.0,86.63,Vitoria-Gasteiz
76961397Q,2025-05-30,14:44:15,440.07,41.11,398.96,Donostia
44385542G,2025-03-08,13:39:46,310.57,0.0,310.57,Donostia
73981629J,2025-03-24,20:23:34,50.45,3.36,47.09,Donostia
56115411B,2025-08-18,20:50:52,472.74,0.0,472.74,Bilbao
64870007W,2025-12-22,19:16:31,76.89,0.0,76.89,Donostia
50467348N,2025-03-20,18:25:42,453.77,0.0,453.77,Vitoria-Gasteiz
65518418C,2025-08-01,08:40:45,438.4,0.0,438.4,Donostia
,2025-09-11,19:53:53,189.11,0.0,189.11,Bilbao
,2025-01-24,14:47:08,285.26,0.0,285.26,Vitoria-Gasteiz
,2025-10-26,08:37:43,273.82,0.0,273.82,Donostia
,2025-02-05,10:53:31,255.14,0.0,255.14,Bilbao
83039764N,2025-03-01,20:33:41,383.15,0.0,383.15,Bilbao
99712677H,2025-12-02,14:12:45,454.17,0.0,454.17,Bilbao
82800700X,2025-11-13,15:11:56,297.09,0.0,297.09,Bilbao
,2025-09-09,19:56:25,403.63,0.0,403.63,Donostia
12205534D,2025-01-04,12:13:24,479.52,0.0,479.52,Bilbao
65380842F,2025-09-16,08:55:34,299.81,0.0,299.81,Vitoria-Gasteiz
91597513J,2025-07-17,18:23:58,295.71,0.0,295.71,Donostia
15936537K,2025-06-14,14:02:53,392.59,67.67,324.92,Donostia
98656005N,2025-03-15,19:30:26,37.79,3.58,34.21,Bilbao
,2025-10-03,20:41:13,281.77,0.0,281.77,Bilbao
92896099L,2025-07-09,16:42:34,89.48,0.0,89.48,Donostia
,2025-09-20,20:11:18,365.21,0.0,365.21,Bilbao
,2025-03-29,14:17:41,164.45,0.0,164.45,Vitoria-Gasteiz
,2025-11-17,20:46:45,188.15,0.0,188.15,Donostia
,2025-03-09,16:13:27,26.74,0.0,26.74,Bilbao
58321198Y,2025-03-27,09:14:43,36.12,0.0,36.12,Donostia
,2025-11-17,17:54:02,304.6,0.0,304.6,Bilbao
14667667S,2025-06-01,11:31:20,185.85,15.18,170.67,Bilbao
36222581L,2025-07-17,18:50:34,397.36,0.0,397.36,Bilbao
,2025-04-24,13:03:20,453.5,0.0,453.5,Bilbao
61049222T,2025-09-21,10:08:23,340.82,56.58,284.24,Bilbao
45253574Q,2025-06-22,14:45:35,25.58,0.0,25.58,Vitoria-Gasteiz
47394345Q,2025-06-01,13:22:41,201.54,0.0,201.54,Vitoria-Gasteiz
55953424J,2025-01-08,13:27:13,22.62,0.0,22.62,Bilbao
,2025-04-11,19:22:59,496.37,0.0,496.37,Bilbao
18993041D,2025-09-29,13:08:44,319.01,12.95,306.06,Donostia
55142252M,2025-05-26,19:26:12,40.96,0.0,40.96,Vitoria-Gasteiz
74698635V,2025-12-10,14:43:17,57.26,0.0,57.26,Bilbao
,2025-04-27,19:01:05,298.54,0.0,298.54,Vitoria-Gasteiz
76888279S,2025-12-26,12:14:20,97.4,0.0,97.4,Bilbao
87609736E,2025-06-20,14:17:18,135.53,0.0,135.53,Vitoria-Gasteiz
,2025-10-23,20:48:11,38.4,0.0,38.4,Bilbao
96550834P,2025-04-23,14:43:48,22.7,0.0,22.7,Donostia
,2025-12-09,12:47:53,483.57,0.0,483.57,Bilbao
25795579K,2025-02-23,08:31:54,295.61,0.0,295.61,Donostia
,2025-04-09,13:11:16,374.64,0.0,374.64,Vitoria-Gasteiz
41544472D,2025-08-09,20:06:53,113.84,0.0,113.84,Donostia
73199407K,2025-08-25,19:23:34,294.05,0.0,294.05,Bilbao
44230583L,2025-06-15,13:53:47,390.95,0.0,390.95,Donostia
59929345Q,2025-10-18,20:40:15,226.52,0.0,226.52,Donostia
,2025-11-27,13:38:54,30.14,0.0,30.14,Donostia
11139184P,2025-06-06,14:28:38,287.88,0.0,287.88,Donostia
18300003F,2025-02-14,20:10:30,47.74,0.0,47.74,Bilbao
36589546L,2025-06-07,13:55:17,127.57,0.0,127.57,Vitoria-Gasteiz
,2025-04-27,14:58:06,399.89,0.0,399.89,Vitoria-Gasteiz
39953452Z,2025-05-16,10:22:37,423.56,0.0,423.56,Vitoria-Gasteiz
,2025-04-11,20:47:01,401.56,0.0,401.56,Bilbao
44737916H,2025-12-04,13:24:53,168.62,0.0,168.62,Bilbao
,2025-04-12,20:02:08,165.44,0.0,165.44,Donostia
,2025-11-05,15:20:45,448.88,0.0,448.88,Bilbao
16010358N,2025-12-25,17:38:26,362.32,0.0,362.32,Vitoria-Gasteiz
52223822E,2025-01-07,20:02:13,80.55,0.0,80.55,Donostia
,2025-07-06,14:26:59,46.14,0.0,46.14,Bilbao
,2025-02-27,09:28:45,171.87,0.0,171.87,Donostia
74901180R,2025-09-28,08:39:50,339.44,0.0,339.44,Vitoria-Gasteiz
60720920T,2025-09-02,13:17:56,308.89,0.0,308.89,Bilbao
58377589R,2025-07-06,14:43:05,340.3,0.0,340.3,Donostia
,2025-11-09,20:05:50,366.22,0.0,366.22,Donostia
80612077K,2025-04-30,19:33:03,146.14,0.0,146.14,Bilbao
68419366R,2025-05-11,14:41:42,384.62,0.0,384.62,Donostia
,2025-03-27,20:45:26,343.83,0.0,343.83,Donostia
40327113V,2025-01-03,20:38:24,345.77,0.0,345.77,Vitoria-Gasteiz
92381658L,2025-03-13,17:40:17,221.0,0.0,221.0,Donostia
,2025-04-14,09:56:16,117.69,0.0,117.69,Donostia
,2025-12-17,12:09:35,123.4,0.0,123.4,Bilbao
,2025-10-07,14:14:25,217.37,0.0,217.37,Bilbao
,2025-06-13,20:01:14,181.42,0.0,181.42,Donostia
84447774P,2025-03-01,20:14:52,321.98,0.0,321.98,Bilbao
57946820E,2025-12-21,13:25:21,148.74,0.0,148.74,Vitoria-Gasteiz
,2025-04-11,11:08:10,173.58,0.0,173.58,Bilbao
84085869P,2025-08-26,19:59:31,16.61,0.0,16.61,Bilbao
,2025-03-31,19:25:42,138.85,0.0,138.85,Donostia
,2025-06-21,14:14:48,59.22,0.0,59.22,Donostia
,2025-02-04,13:09:36,313.43,0.0,313.43,Bilbao
55541025G,2025-12-08,14:10:46,469.31,0.0,469.31,Bilbao
50959287G,2025-10-30,14:57:52,374.26,72.05,302.21,Bilbao
80578365G,2025-12-22,19:53:54,189.97,0.0,189.97,Vitoria-Gasteiz
21346687L,2025-03-08,13:47:11,465.4,0.0,465.4,Bilbao
43456275Y,2025-05-18,10:13:52,207.7,0.0,207.7,Vitoria-Gasteiz
43750208E,2025-08-24,13:42:33,357.47,0.0,357.47,Vitoria-Gasteiz
35934651A,2025-02-03,08:44:04,199.23,0.0,199.23,Bilbao
,2025-07-24,15:09:11,50.94,0.0,50.94,Donostia
,2025-01-16,14:12:18,428.49,0.0,428.49,Vitoria-Gasteiz
25854554R,2025-07-02,20:21:42,272.51,0.0,272.51,Bilbao
,2025-09-29,14:52:23,269.66,0.0,269.66,Donostia
,2025-07-20,20:30:17,65.49,0.0,65.49,Vitoria-Gasteiz
,2025-01-07,14:02:37,290.24,0.0,290.24,Bilbao
,2025-07-05,20:22:29,215.94,0.0,215.94,Bilbao
73480373L,2025-10-09,08:44:01,355.11,0.0,355.11,Donostia
,2025-09-25,14:22:18,63.94,0.0,63.94,Vitoria-Gasteiz
20145404A,2025-08-20,14:34:29,191.83,0.0,191.83,Donostia
,2025-05-20,20:47:36,425.16,0.0,425.16,Bilbao
,2025-05-20,20:39:42,225.36,0.0,225.36,Bilbao
,2025-10-12,12:17:14,201.42,0.0,201.42,Bilbao
58893739P,2025-06-29,11:38:56,118.58,0.0,118.58,Donostia
39350020X,2025-10-18,14:37:02,280.29,0.0,280.29,Vitoria-Gasteiz
,2025-10-23,14:03:27,482.77,0.0,482.77,Bilbao
,2025-07-02,19:59:34,94.58,0.0,94.58,Bilbao
,2025-12-05,13:38:42,221.31,0.0,221.31,Vitoria-Gasteiz
53354823K,2025-03-18,20:06:40,444.97,0.0,444.97,Bilbao
20887048N,2025-03-29,09:24:32,194.32,0.0,194.32,Bilbao
45892736P,2025-09-21,14:01:08,233.41,0.0,233.41,Bilbao
,2025-09-04,19:19:09,72.35,0.0,72.35,Bilbao
,2025-07-31,18:58:55,208.96,0.0,208.96,Bilbao
,2025-05-15,14:01:35,385.8,0.0,385.8,Donostia
62621606N,2025-07-17,20:19:31,315.73,0.0,315.73,Vitoria-Gasteiz
,2025-04-08,18:02:38,394.87,0.0,394.87,Donostia
,2025-03-17,16:21:33,449.41,0.0,449.41,Donostia
61309420E,2025-11-13,17:24:10,8.66,0.0,8.66,Bilbao
,2025-09-14,20:20:46,92.56,0.0,92.56,Bilbao
,2025-01-04,10:54:14,80.11,0.0,80.11,Donostia
97608154H,2025-10-25,14:02:18,68.58,0.0,68.58,Donostia
,2025-01-05,20:46:16,138.03,0.0,138.03,Vitoria-Gasteiz
99408405J,2025-10-02,13:37:34,321.48,0.0,321.48,Donostia
43955037J,2025-11-27,13:50:34,327.45,0.0,327.45,Vitoria-Gasteiz
25437728G,2025-08-15,12:12:23,423.56,70.35,353.21,Bilbao
,2025-01-28,10:35:33,132.15,0.0,132.15,Vitoria-Gasteiz
,2025-10-11,14:37:04,181.47,0.0,181.47,Donostia
,2025-07-25,19:19:54,257.82,0.0,257.82,Bilbao
,2025-03-04,15:15:02,343.22,0.0,343.22,Vitoria-Gasteiz
40914477F,2025-08-23,20:57:04,314.83,0.0,314.83,Donostia
46850272P,2025-01-15,14:44:43,122.45,14.49,107.96,Donostia
57349247N,2025-11-12,19:13:33,73.23,0.0,73.23,Donostia
,2025-11-17,09:55:17,339.41,0.0,339.41,Vitoria-Gasteiz
,2025-07-13,15:18:27,271.61,0.0,271.61,Donostia
56965495S,2025-11-07,19:10:31,342.42,0.0,342.42,Bilbao
42133848X,2025-12-25,19:13:04,170.56,0.0,170.56,Vitoria-Gasteiz
75791174X,2025-08-13,15:40:03,303.5,0.0,303.5,Bilbao
39642179T,2025-12-13,14:09:08,328.59,0.0,328.59,Bilbao
51658468P,2025-06-30,19:02:25,246.03,30.8,215.23,Vitoria-Gasteiz
75157331R,2025-08-18,19:01:05,451.61,80.24,371.37,Donostia
,2025-04-06,14:34:37,410.07,0.0,410.07,Bilbao
67308941Q,2025-01-17,19:27:39,404.75,0.0,404.75,Bilbao
69319007C,2025-09-08,11:51:22,360.61,0.0,360.61,Vitoria-Gasteiz
,2025-10-17,14:48:30,268.56,0.0,268.56,Donostia
45781463D,2025-10-30,20:17:27,239.11,0.0,239.11,Donostia
25924876N,2025-01-10,12:08:14,165.59,0.0,165.59,Bilbao
,2025-05-12,19:58:15,83.93,0.0,83.93,Vitoria-Gasteiz
21346687L,2025-03-28,13:35:08,199.17,0.0,199.17,Bilbao
,2025-10-11,13:02:21,214.4,0.0,214.4,Vitoria-Gasteiz
,2025-05-16,13:00:23,345.02,0.0,345.02,Bilbao
,2025-01-30,20:39:47,157.82,0.0,157.82,Vitoria-Gasteiz
62662608M,2025-10-01,20:59:01,449.41,0.0,449.41,Vitoria-Gasteiz
17444915J,2025-05-31,18:31:27,242.95,0.0,242.95,Bilbao
,2025-04-09,18:04:34,138.5,0.0,138.5,Vitoria-Gasteiz
,2025-11-14,13:10:22,435.7,0.0,435.7,Vitoria-Gasteiz
81444388P,2025-05-21,13:40:06,181.51,0.0,181.51,Donostia
,2025-02-27,14:10:35,446.9,0.0,446.9,Vitoria-Gasteiz
92736349G,2025-09-11,14:51:31,183.88,0.0,183.88,Donostia
26281693F,2025-04-23,13:46:15,255.26,0.0,255.26,Donostia
,2025-03-08,14:25:34,482.12,0.0,482.12,Donostia
,2025-10-09,08:33:29,179.15,0.0,179.15,Vitoria-Gasteiz
,2025-03-05,19:13:21,467.88,0.0,467.88,Donostia
,2025-05-10,14:01:34,425.22,0.0,425.22,Bilbao
,2025-01-05,09:17:14,361.43,0.0,361.43,Bilbao
39662220P,2025-12-25,20:44:22,136.16,0.0,136.16,Bilbao
85763130V,2025-03-02,20:39:54,382.24,0.0,382.24,Donostia
,2025-12-31,20:06:21,68.82,0.0,68.82,Bilbao
,2025-01-24,14:51:46,33.23,0.0,33.23,Vitoria-Gasteiz
20603805Z,2025-08-01,14:37:47,279.48,0.0,279.48,Donostia
,2025-06-07,11:24:36,27.99,0.0,27.99,Vitoria-Gasteiz
,2025-08-29,15:23:23,248.5,0.0,248.5,Donostia
,2025-08-14,09:16:26,212.35,0.0,212.35,Vitoria-Gasteiz
,2025-09-08,08:37:36,151.83,0.0,151.83,Vitoria-Gasteiz
56167423C,2025-12-10,17:27:49,448.61,0.0,448.61,Donostia
53079386D,2025-02-25,13:18:04,187.41,28.92,158.49,Bilbao
25755066B,2025-08-12,13:40:27,367.03,0.0,367.03,Donostia
37350590Q,2025-05-26,12:20:29,303.53,0.0,303.53,Vitoria-Gasteiz
,2025-07-17,14:57:50,98.78,0.0,98.78,Vitoria-Gasteiz
60672705Q,2025-11-07,13:57:11,497.51,0.0,497.51,Donostia
96075124F,2025-09-01,11:49:29,158.93,0.0,158.93,Bilbao
92542597G,2025-08-26,12:18:18,445.05,0.0,445.05,Bilbao
95807080M,2025-01-09,13:43:19,128.9,0.0,128.9,Bilbao
,2025-05-21,18:07:39,219.95,0.0,219.95,Bilbao
44361623M,2025-05-21,11:13:57,345.64,0.0,345.64,Bilbao
,2025-03-01,20:25:26,346.09,0.0,346.09,Bilbao
,2025-09-09,19:11:22,359.46,0.0,359.46,Donostia
40314432D,2025-09-11,19:48:35,233.84,0.0,233.84,Vitoria-Gasteiz
,2025-10-16,20:43:02,107.09,0.0,107.09,Vitoria-Gasteiz
,2025-08-10,19:24:55,421.7,0.0,421.7,Donostia
86751674K,2025-11-19,12:03:21,32.71,0.0,32.71,Donostia
36695998G,2025-09-04,20:04:50,113.26,0.0,113.26,Vitoria-Gasteiz
,2025-11-30,19:48:34,75.65,0.0,75.65,Bilbao
21835039N,2025-03-04,16:34:29,426.66,0.0,426.66,Bilbao
62332964C,2025-11-25,14:54:20,377.15,0.0,377.15,Donostia
,2025-06-08,16:47:18,490.96,0.0,490.96,Donostia
14591257B,2025-07-07,13:07:46,87.82,0.0,87.82,Vitoria-Gasteiz
57776330P,2025-02-15,20:08:04,148.03,0.0,148.03,Vitoria-Gasteiz
,2025-07-28,12:13:54,280.32,0.0,280.32,Bilbao
47853675J,2025-09-07,12:20:04,148.3,0.0,148.3,Donostia
30579759V,2025-07-16,14:41:56,307.58,0.0,307.58,Bilbao
57147018E,2025-04-05,08:52:39,17.2,0.0,17.2,Donostia
,2025-08-04,11:31:32,252.18,0.0,252.18,Bilbao
88906306J,2025-03-03,20:50:28,445.29,0.0,445.29,Bilbao
34680446B,2025-08-03,14:13:24,144.3,0.0,144.3,Vitoria-Gasteiz
,2025-09-30,14:55:40,455.0,0.0,455.0,Bilbao
30882791R,2025-08-31,11:30:43,181.03,0.0,181.03,Donostia
,2025-02-27,09:35:53,308.37,0.0,308.37,Bilbao
96591554H,2025-03-19,20:32:26,207.62,0.0,207.62,Bilbao
92583740T,2025-03-15,20:53:46,354.57,0.0,354.57,Vitoria-Gasteiz
,2025-06-08,11:27:49,31.93,0.0,31.93,Bilbao
97134891A,2025-08-03,18:20:10,242.89,16.4,226.49,Bilbao
,2025-11-11,13:40:21,358.12,0.0,358.12,Vitoria-Gasteiz
,2025-02-23,20:15:02,105.24,0.0,105.24,Donostia
26362622E,2025-01-10,20:42:29,6.58,0.0,6.58,Donostia
18435313P,2025-04-27,14:04:34,380.97,0.0,380.97,Donostia
74499931X,2025-03-22,20:06:26,385.41,0.0,385.41,Donostia
45177865T,2025-04-23,14:41:31,314.3,39.94,274.36,Vitoria-Gasteiz
,2025-11-19,19:52:06,274.1,0.0,274.1,Bilbao
,2025-04-03,13:06:22,412.28,0.0,412.28,Vitoria-Gasteiz
,2025-05-07,19:34:16,104.18,0.0,104.18,Vitoria-Gasteiz
19521859B,2025-06-15,18:15:17,386.13,0.0,386.13,Bilbao
59468369Y,2025-07-08,11:24:25,379.72,51.21,328.51,Vitoria-Gasteiz
,2025-07-19,13:45:44,483.59,0.0,483.59,Bilbao
,2025-10-15,19:46:16,428.53,0.0,428.53,Vitoria-Gasteiz
64715904E,2025-06-07,13:44:07,106.09,0.0,106.09,Bilbao
,2025-10-10,18:17:50,5.68,0.0,5.68,Vitoria-Gasteiz
15661512F,2025-05-04,16:28:58,108.1,13.44,94.66,Bilbao
,2025-08-28,20:20:09,415.9,0.0,415.9,Bilbao
,2025-01-23,08:39:23,364.28,0.0,364.28,Vitoria-Gasteiz
87093817Q,2025-05-28,14:47:43,258.84,0.0,258.84,Vitoria-Gasteiz
,2025-10-22,08:58:29,114.52,0.0,114.52,Bilbao
,2025-01-01,19:40:58,404.06,0.0,404.06,Bilbao
18880869P,2025-07-29,19:57:21,428.96,0.0,428.96,Donostia
,2025-04-04,20:25:49,84.54,0.0,84.54,Vitoria-Gasteiz
,2025-02-08,10:37:16,462.25,0.0,462.25,Bilbao
,2025-04-01,14:38:46,298.62,0.0,298.62,Bilbao
,2025-04-15,16:54:20,115.95,0.0,115.95,Donostia
23621131Q,2025-01-15,14:24:35,359.05,0.0,359.05,Bilbao
57808891R,2025-06-20,17:14:09,447.22,54.85,392.37,Bilbao
,2025-10-09,13:57:02,59.38,0.0,59.38,Vitoria-Gasteiz
,2025-06-12,16:52:33,418.65,0.0,418.65,Donostia
52547387T,2025-11-17,19:22:56,355.72,0.0,355.72,Bilbao
44655531L,2025-02-18,13:26:25,429.6,0.0,429.6,Vitoria-Gasteiz
,2025-11-25,11:24:00,352.44,0.0,352.44,Vitoria-Gasteiz
64412909Y,2025-07-12,14:29:00,345.82,37.15,308.67,Vitoria-Gasteiz
,2025-11-28,13:15:11,285.89,0.0,285.89,Vitoria-Gasteiz
29060647D,2025-01-03,13:44:06,450.82,0.0,450.82,Bilbao
68526666Y,2025-01-09,13:37:38,15.48,0.0,15.48,Bilbao
67175711W,2025-05-18,20:33:45,212.44,17.36,195.08,Donostia
,2025-01-19,20:31:06,417.32,0.0,417.32,Bilbao
,2025-01-10,16:00:15,13.6,0.0,13.6,Vitoria-Gasteiz
42454290Q,2025-07-29,13:29:35,253.04,0.0,253.04,Bilbao
,2025-06-19,20:52:41,305.1,0.0,305.1,Donostia
28068516Y,2025-09-20,20:56:21,69.12,0.0,69.12,Donostia
52976489Z,2025-07-22,18:26:02,367.9,69.2,298.7,Bilbao
,2025-02-25,13:49:44,283.26,0.0,283.26,Donostia
27606792F,2025-12-25,19:26:39,421.74,0.0,421.74,Donostia
,2025-01-11,17:47:15,188.8,0.0,188.8,Vitoria-Gasteiz
49116532D,2025-01-19,12:51:16,466.59,0.0,466.59,Donostia
11885878F,2025-01-30,20:45:19,97.37,0.0,97.37,Vitoria-Gasteiz
22579085P,2025-11-08,12:42:16,181.88,0.0,181.88,Donostia
55953424J,2025-04-05,18:03:24,246.57,28.97,217.6,Bilbao
,2025-08-14,20:31:18,222.28,0.0,222.28,Bilbao
56617754B,2025-04-16,17:53:45,42.61,0.0,42.61,Donostia
62937057H,2025-04-13,09:18:15,79.61,0.0,79.61,Vitoria-Gasteiz
33051017V,2025-04-01,19:24:25,499.99,0.0,499.99,Donostia
22822787W,2025-01-12,14:43:29,345.1,0.0,345.1,Bilbao
98380962A,2025-11-18,19:38:42,114.18,9.69,104.49,Vitoria-Gasteiz
36797745E,2025-08-21,19:54:49,5.66,0.0,5.66,Bilbao
79730667V,2025-06-11,13:51:03,359.71,51.39,308.32,Donostia
11160362A,2025-10-21,10:23:18,409.23,66.73,342.5,Donostia
92783435D,2025-11-07,19:18:29,36.1,0.0,36.1,Donostia
12795818K,2025-11-04,16:21:09,443.51,0.0,443.51,Donostia
70667921F,2025-09-06,13:13:35,381.49,0.0,381.49,Bilbao
,2025-03-14,19:31:31,492.43,0.0,492.43,Vitoria-Gasteiz
97346152D,2025-11-14,13:43:41,368.66,60.04,308.62,Donostia
,2025-08-14,18:59:14,255.73,0.0,255.73,Vitoria-Gasteiz
42937328P,2025-08-18,20:06:32,175.85,0.0,175.85,Bilbao
,2025-08-05,13:24:38,285.46,0.0,285.46,Donostia
28565586T,2025-04-25,20:22:36,433.99,0.0,433.99,Vitoria-Gasteiz
90914729F,2025-09-30,18:57:24,355.11,0.0,355.11,Donostia
58863271S,2025-11-13,11:11:16,455.55,0.0,455.55,Vitoria-Gasteiz
98186785S,2025-03-24,18:59:57,212.34,0.0,212.34,Donostia
,2025-04-23,14:26:12,320.15,0.0,320.15,Bilbao
13284897M,2025-10-14,18:13:11,75.51,0.0,75.51,Vitoria-Gasteiz
70062942C,2025-03-25,11:45:49,96.88,0.0,96.88,Vitoria-Gasteiz
22036491F,2025-02-09,12:54:43,315.55,57.18,258.37,Vitoria-Gasteiz
70118617N,2025-11-04,14:29:52,447.32,61.89,385.43,Donostia
,2025-06-25,12:10:40,260.5,0.0,260.5,Bilbao
,2025-06-14,13:30:10,391.04,0.0,391.04,Vitoria-Gasteiz
10191960Q,2025-07-22,14:43:20,126.27,13.4,112.87,Vitoria-Gasteiz
31014886F,2025-03-19,19:51:29,320.18,0.0,320.18,Donostia
69489233T,2025-11-04,13:11:43,42.62,7.36,35.26,Vitoria-Gasteiz
30688524S,2025-07-24,16:06:56,203.65,26.09,177.56,Donostia
,2025-03-20,19:09:53,97.02,0.0,97.02,Donostia
24221855A,2025-11-16,20:50:05,407.97,0.0,407.97,Bilbao
10325675D,2025-11-25,20:54:37,320.82,0.0,320.82,Bilbao
,2025-12-24,19:28:39,70.34,0.0,70.34,Donostia
79946339H,2025-09-18,14:56:47,319.6,0.0,319.6,Donostia
,2025-04-13,20:09:11,10.62,0.0,10.62,Bilbao
,2025-06-07,14:20:19,328.38,0.0,328.38,Vitoria-Gasteiz
,2025-11-15,19:07:35,408.43,0.0,408.43,Donostia
30062176A,2025-03-09,13:35:49,74.67,6.65,68.02,Donostia
44394521J,2025-03-09,14:08:57,362.12,0.0,362.12,Bilbao
,2025-03-28,20:36:54,93.75,0.0,93.75,Bilbao
,2025-10-20,14:53:38,291.97,0.0,291.97,Vitoria-Gasteiz
,2025-01-05,19:47:04,292.47,0.0,292.47,Bilbao
89693559E,2025-11-30,14:12:41,189.67,0.0,189.67,Bilbao
,2025-11-13,12:11:53,310.78,0.0,310.78,Donostia
,2025-05-21,12:37:00,326.07,0.0,326.07,Vitoria-Gasteiz
78673823T,2025-07-08,13:41:58,51.75,2.74,49.01,Bilbao
73805415W,2025-05-30,19:03:18,343.77,36.79,306.98,Vitoria-Gasteiz
,2025-08-11,19:45:48,100.59,0.0,100.59,Donostia
34197834P,2025-03-06,13:10:42,400.64,0.0,400.64,Vitoria-Gasteiz
57527799S,2025-04-08,19:36:23,302.9,0.0,302.9,Bilbao
,2025-11-13,08:38:34,386.07,0.0,386.07,Donostia
,2025-12-10,20:45:08,332.26,0.0,332.26,Donostia
,2025-12-28,19:04:31,116.6,0.0,116.6,Bilbao
